"URL","Collection Name","Collection Code","Institution Name","Institution Code","URL for collection","URL for collection's specimen catalog/database","URL for collection's webservices","Collection Description","Collection Content Type","Preservation Type","Accession Status","Status of Collection","Access Eligibility and Rules","Mailing Address 1","Mailing Address 2","Mailing Address 3","City/Town","State/Province","Postal/Zip Code","Country","Physical Address 1","Physical Address 2","Physical Address 3","City/Town","State/Province","Postal/Zip Code","Country","Primary Contact","LSID","Cool URI"
"http://grbio.org/institutional-collection/ichthyology-collection-0","Ichthyology Collection","ICH","University of Alaska Museum","UAM","http://www.uaf.edu/museum/collections/aqua/","","","","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","907 Yukon Drive","","University of Alaska Museum of the North","Fairbanks","AK","99775","USA","907 Yukon Drive","","University of Alaska Museum of the North","Fairbanks","AK","99775","USA","","","http://grbio.org/cool/m7qy-skrc"
"http://grbio.org/institutional-collection/fish-collections","Fish Collections","ICHTHY","Field Museum of Natural History","FMNH","http://fieldmuseum.org/explore/department/zoology/collections","http://fieldmuseum.org/explore/department/zoology/collections","","Established in 1894, The Field Museum fish collection now contains more than 1,700,000 specimens, 130,000 lots, 10,000 species, 4,500 tissuesamples, 3,500 skeletons, 1,400 nominal types, and 450 families. Specimens range from the lobe-finned Coelacanth and lungfishes, to a diversity of freshwater catfishes and cichlids, to charismatic reef fishes such as the amazing Slingjaw Wrasse and venomous Red Lionfish.","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","The Field Museum of Natural History","1400 S Lake Shore Drive","","Chicago","IL","60605-2496","USA","Field Museum of Natural History","1400 S. Lake Shore Drive","","Chicago","IL","60605-2496","USA","Caleb McMahan","","http://grbio.org/cool/zdsi-36ka"
"http://grbio.org/institutional-collection/ichthyology-collection-2","Ichthyology Collection","KUI","Biodiversity Institute, University of Kansas","KU","http://ichthyology.biodiversity.ku.edu/collections","http://collections.nhm.ku.edu/FishWeb/","","KUI is composed of about 43,000 lots (780,000 specimens) - 3101 species from 79 countries with 90% from North America.","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","Biodiversity Institute","Dyche Hall","1345 Jayhawk Boulevard","Lawrence","KS","66045","USA","Biodiversity Institute","Dyche Hall","1345 Jayhawk Boulevard","Lawrence","KS","66045","USA","Andrew C Bentley","","http://grbio.org/cool/a2i3-djem"
"http://grbio.org/institutional-collection/ichthyology-research-collection","Ichthyology Research Collection","IC","Michigan State University Museum","MSUM","http://www.fishnet2.net/basicSearch.aspx","","","The Ichthyology Research Collection includes 7,100 lots containing over 36,100 marine and freshwater specimens. Of the freshwater holdings, more than half are from Michigan, among them 1,100 specimens collected from the Red Cedar River, which flows through campus. Additional noteworthy series were collected in Ecuador, Mexico, and India. Both fluid-preserved specimens and skeletons (over 1,200) are represented.","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","Michigan State University Museum","Division of Natural Sciences","West Circle Drive","East Lansing","MI","48824-1045","USA","Michigan State University Museum","Division of Natural Sciences","West Circle Drive","East Lansing","MI","48824-1045","USA","","","http://grbio.org/cool/4rtb-8m6i"
"http://grbio.org/institutional-collection/ichthyology-tissue-collection","Ichthyology Tissue Collection","KUIT","Biodiversity Institute, University of Kansas","KU","http://ichthyology.biodiversity.ku.edu/","http://collections.nhm.ku.edu/Tissuesearch/","","KUIT contains over 11000 samples (usually muscle tissue) representing 2357 species and 38 countries. Subsamples of tissue are available as gifts. Voucher material is deposited in the general collection or at other ichthyological collections.","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","Natural History Museum and Biodiversity Research Center","Dyche Hall","1345 Jayhawk Boulevard","Lawrence","KS","66045","USA","Natural History Museum and Biodiversity Research Center","Dyche Hall","1345 Jayhawk Boulevard","Lawrence","KS","66045","USA","Andrew C Bentley","","http://grbio.org/cool/hj72-xm4j"
"http://grbio.org/institutional-collection/indiana-university-fish","Indiana University (fish)","IU","California Academy of Sciences","CAS","http://research.calacademy.org/ichthyology/collections","","","Known in discipline as IU.","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","California Academy of Sciences","55 Music Concourse Drive","","San Francisco","CA","94118","USA","California Academy of Sciences","55 Music Concourse Drive","","San Francisco","CA","94118","USA","","","http://grbio.org/cool/rjvh-e7ie"
"http://grbio.org/institutional-collection/insect-collection","Insect Collection","UTCI","University of Tennessee at Chattanooga","UTC","http://www.utc.edu/Academic/BiologicalAndEnvironmentalSciences/","","","","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","615 McCallie Ave Dept. 2653","","","Chattanooga","TN","37403","USA","615 McCallie Ave Dept. 2653","","","Chattanooga","TN","37403","USA","","","http://grbio.org/cool/xt72-4acx"
"http://grbio.org/institutional-collection/insect-fungal-pathogen-collection","Insect Fungal Pathogen Collection","95","Australian National Insect Collection","ANIC","http://www.csiro.au/ANIC","","","Isolates from insect fungal pathogens (approximately 500 samples), predominantly from the genera Metarhizium and Beauveria","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","GPO Box 1700","","","Canberra","ACT","2601","Australia","Clunies Ross Street","","","Black Mountain","ACT","2601","Australia","","","http://grbio.org/cool/sxzp-9tzg"
"http://grbio.org/institutional-collection/insecta","Insecta","HX","Biodiversity Research Museum, Academia Sinica, Taiwan","BRCAS","","","","Collection Identifiers ASIZHX000001~ASIZHX999999","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","","","","","","","","","","","","","","","","","http://grbio.org/cool/5v8r-813n"
"http://grbio.org/institutional-collection/insecta-0","Insecta","INS","Museum of Faculty of Fisheries, Ege University","ESFM","","","","Insects","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","Ege University","Faculty of Fisheries","Department of Hydrobiology","Bornova","Izmir","35100","Turkey","Ege University","Faculty of Fisheries","Department of Hydrobiology","Bornova","Izmir","35100","Turkey","","","http://grbio.org/cool/0kxe-g7i4"
"http://grbio.org/institutional-collection/insecta-1","Insecta","INS","Biology Centre of the Upper Austrian State Museum","LMOB","","","","","","","Institutional","Active","","","","","","","","","Johann Wilhelm Klein Str. 73","","","Linz","Upper Austria","4040","Austria","","","http://grbio.org/cool/pfth-fx5z"
"http://grbio.org/institutional-collection/insecta-sensu-lato-collections","Insecta sensu lato collections","INS","National Museum of Natural History, Naturalis","RMNH","http://science.naturalis.nl","","","","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","Postbus 9517","","","Leiden","Zuid-Holland","2300 RA","Netherlands","Darwinweg 2","","","Leiden","Zuid-Holland","2333 CR","Netherlands","","","http://grbio.org/cool/iscg-b2p6"
"http://grbio.org/institutional-collection/insects","Insects","F","University of Manchester Museum, Zoology and Entomology","MMUM","","","","","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","Manchester Museum","University of Manchester","Oxford Road","Manchester","England","M13 9PL","United Kingdom","Manchester Museum","University of Manchester","Oxford Road","Manchester","England","M13 9PL","United Kingdom","","","http://grbio.org/cool/kkmi-adxa"
"http://grbio.org/institutional-collection/international-collection-micro-organisms-plants","International Collection of Micro-organisms from Plants","ICMP","Landcare Research","LCR","http://www.landcareresearch.co.nz/resources/collections/icmp","https://scd.landcareresearch.co.nz/","","ICMP is an international, publicly available collection of live cultures of fungi and plant–associated bacteria. It has major, worldwide collections of plant pathogenic bacteria, along with rhizobia. The fungal cultures are mainly from New Zealand and the South Pacific region. The ICMP contains over 19 000 strains of fungi and bacteria. Most strains are stored using liquid nitrogen or in vacuum–dried ampoules. The ICMP laboratory is a MAF approved PC2 Containment Facility and a Transitional Facility for Microorganisms. The collection is registered as WDCM 589.","Biological: Living organisms","Sample Treatment: Cryopreserved","Institutional","Active","","ICMP Culture Collection","Landcare Research","Private Bag 92170, Auckland Mail Centre","Auckland","Not Applicable","1142","New Zealand","ICMP Culture Collection","Landcare Research","231 Morrin Road, St. Johns","Auckland","Not Applicable","1072","New Zealand","Bevan Weir","","http://grbio.org/cool/phew-epnt"
"http://grbio.org/institutional-collection/invertebrate-collection","Invertebrate Collection","INVE","Museum d'Histoire Naturelle","MHNG","","","","","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Institutional","Active","","","","","","","","","Route de Malagnou 1","","","Geneva","","1208","Switzerland","","","http://grbio.org/cool/v822-vwp4"
"http://grbio.org/institutional-collection/invertebrate-collection-0","Invertebrate Collection","INVRT","Field Museum of Natural History","FMNH","http://fieldmuseum.org/explore/department/zoology/invertebrates/collections","http://fieldmuseum.org/explore/department/zoology/invertebrates/collections","","Established in 1938, the Division of Invertebrates is in charge of all invertebrate groups except insects and other non-marine arthropods. The first curator of this Division was Fritz Haas, formerly of the Senckenberg Museum in Frankfurt, Germany. Haas (1938 - 1969) and his successor Alan Solem (1957 - 1990) built massive mollusk collections, particularly strong in unionid bivalves and terrestrial snails, reflecting their respective research interests. Current curators Rüdiger Bieler (1990 -) and Janet Voight (1990 -) focus their research and collection-building on marine molluscan groups. The varied curatorial research interests, the collecting efforts of past and present collections managers (e.g., John Slapcinsky and Jochen Gerber), and acquisitions of private collections and &quot;orphan collections&quot;","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","The Field Museum of Natural History","1400 S. Lake Shore Drive","","Chicago","IL","60605-2496","USA","The Field Museum of Natural History","1400 S. Lake Shore Drive","","Chicago","IL","60605-2496","USA","Jochen Gerber","","http://grbio.org/cool/csae-ip0v"
"http://grbio.org/institutional-collection/invertebrate-paleontology-collection","Invertebrate Paleontology Collection","KUMIP","Biodiversity Institute, University of Kansas","KU","http://invertebratepaleontology.biodiversity.ku.edu/","http://invertebratepaleontology.biodiversity.ku.edu/collections","","Invertebrate fossils from every continent and spanning the Phanerozoic.  Special collection strengths in terms of geological time are Cambrian material, including Cambrian soft-bodied faunas, the late Paleozoic of the mid-continent, and the Cretaceous of the mid-continent.  Taxa particularly well represented include brachiopods, trilobites, echinoderms, bryozoa, and molluscs.","Biological: Other or Undefined","Storage Environment: Other (please define)","Institutional","Active","","Biodiversity Institute","Lindley Hall, Room 6","1475 Jayhawk Boulevard","Lawrence","KS","66045","USA","Biodiversity Institute","Lindley Hall, Room 6","1475 Jayhawk Boulevard","Lawrence","KS","66045","USA","Una Farrell","","http://grbio.org/cool/2m43-qq35"
