"URL","Collection Name","Institution Name","Institutional Code/Acronym","Collection Code","URL for collection","URL for collection's specimen catalog/database","URL for collection's webservices","Collection Description","Collection Content Type","Preservation Type","Accession Status (Yes=Institutional, No=Project)","Mailing Address 1","Mailing Address 2","Mailing Address 3","City/Town","State/Province","Postal/Zip Code","Country","Physical Address 1","Physical Address 2","Physical Address 3","City/Town","State/Province","Postal/Zip Code","Country","Primary Contact","Status of Collection: Active?","LSID"
"http://grbio.org/institutional-collection/insect-fungal-pathogen-collection","Insect Fungal Pathogen Collection","Australian National Insect Collection",,"95","http://www.csiro.au/ANIC",,,"Isolates from insect fungal pathogens (approximately 500 samples), predominantly from the genera Metarhizium and Beauveria","Biological: Other or Undefined","Storage Environment: Other (please define)","Yes","GPO Box 1700",,,"Canberra","ACT","2601","Australia","Clunies Ross Street",,,"Black Mountain","ACT","2601","Australia",,"Yes",
"http://grbio.org/institutional-collection/insecta","Insecta","Biodiversity Research Museum, Academia Sinica, Taiwan",,"HX",,,,"Collection Identifiers ASIZHX000001~ASIZHX999999","Biological: Other or Undefined","Storage Environment: Other (please define)","Yes",,,,,,,,,,,,,,,,"Yes",
"http://grbio.org/institutional-collection/insecta-0","Insecta","Museum of Faculty of Fisheries, Ege University",,"INS",,,,"Insects","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Yes","Ege University","Faculty of Fisheries","Department of Hydrobiology","Bornova","Izmir","35100","Turkey","Ege University","Faculty of Fisheries","Department of Hydrobiology","Bornova","Izmir","35100","Turkey",,"Yes",
"http://grbio.org/institutional-collection/insecta-1","Insecta","Biology Centre of the Upper Austrian State Museum",,"INS",,,,,,,"Yes",,,,,,,,"Johann Wilhelm Klein Str. 73",,,"Linz","Upper Austria","4040","Austria",,"Yes",
"http://grbio.org/institutional-collection/insecta-sensu-lato-collections","Insecta sensu lato collections","National Museum of Natural History, Naturalis",,"INS","http://science.naturalis.nl",,,,"Biological: Other or Undefined","Storage Environment: Other (please define)","Yes","Postbus 9517",,,"Leiden","Zuid-Holland","2300 RA","Netherlands","Darwinweg 2",,,"Leiden","Zuid-Holland","2333 CR","Netherlands",,"Yes",
"http://grbio.org/institutional-collection/insects","Insects","University of Manchester Museum, Zoology & Entomology",,"F",,,,,"Biological: Other or Undefined","Storage Environment: Other (please define)","Yes","Manchester Museum","University of Manchester","Oxford Road","Manchester","England","M13 9PL","United Kingdom","Manchester Museum","University of Manchester","Oxford Road","Manchester","England","M13 9PL","United Kingdom",,"Yes",
"http://grbio.org/institutional-collection/international-collection-micro-organisms-plants","International Collection of Micro-organisms from Plants","Landcare Research",,"ICMP","http://www.landcareresearch.co.nz/resources/collections/icmp","https://scd.landcareresearch.co.nz/",,"ICMP is an international, publicly available collection of live cultures of fungi and plant–associated bacteria. It has major, worldwide collections of plant pathogenic bacteria, along with rhizobia. The fungal cultures are mainly from New Zealand and the South Pacific region. The ICMP contains over 19 000 strains of fungi and bacteria. Most strains are stored using liquid nitrogen or in vacuum–dried ampoules. The ICMP laboratory is a MAF approved PC2 Containment Facility and a Transitional Facility for Microorganisms. The collection is registered as WDCM 589.","Biological: Living organisms","Sample Treatment: Cryopreserved","Yes","ICMP Culture Collection","Landcare Research","Private Bag 92170, Auckland Mail Centre","Auckland","Not Applicable","1142","New Zealand","ICMP Culture Collection","Landcare Research","231 Morrin Road, St. Johns","Auckland","Not Applicable","1072","New Zealand","Bevan Weir","Yes",
"http://grbio.org/institutional-collection/invertebrate-collection","Invertebrate Collection","Museum d'Histoire Naturelle",,"INVE",,,,,"Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Yes",,,,,,,,"Route de Malagnou 1",,,"Geneva",,"1208","Switzerland",,"Yes",
"http://grbio.org/institutional-collection/invertebrate-collection-0","Invertebrate Collection","Field Museum of Natural History",,"INVRT","http://fieldmuseum.org/explore/department/zoology/invertebrates/collections","http://fieldmuseum.org/explore/department/zoology/invertebrates/collections",,"Established in 1938, the Division of Invertebrates is in charge of all invertebrate groups except insects and other non-marine arthropods. The first curator of this Division was Fritz Haas, formerly of the Senckenberg Museum in Frankfurt, Germany. Haas (1938 - 1969) and his successor Alan Solem (1957 - 1990) built massive mollusk collections, particularly strong in unionid bivalves and terrestrial snails, reflecting their respective research interests. Current curators Rüdiger Bieler (1990 -) and Janet Voight (1990 -) focus their research and collection-building on marine molluscan groups. The varied curatorial research interests, the collecting efforts of past and present collections managers (e.g., John Slapcinsky and Jochen Gerber), and acquisitions of private collections and ""orphan collections""","Biological: Other or Undefined","Storage Environment: Other (please define)","Yes","The Field Museum of Natural History","1400 S. Lake Shore Drive",,"Chicago","IL","60605-2496","USA","The Field Museum of Natural History","1400 S. Lake Shore Drive",,"Chicago","IL","60605-2496","USA","Jochen Gerber","Yes",
"http://grbio.org/institutional-collection/invertebrate-paleontology-collection","Invertebrate Paleontology Collection","Biodiversity Institute, University of Kansas",,"KUMIP","http://invertebratepaleontology.biodiversity.ku.edu/","http://invertebratepaleontology.biodiversity.ku.edu/collections",,"Invertebrate fossils from every continent and spanning the Phanerozoic.  Special collection strengths in terms of geological time are Cambrian material, including Cambrian soft-bodied faunas, the late Paleozoic of the mid-continent, and the Cretaceous of the mid-continent.  Taxa particularly well represented include brachiopods, trilobites, echinoderms, bryozoa, and molluscs.","Biological: Other or Undefined","Storage Environment: Other (please define)","Yes","Biodiversity Institute","Lindley Hall, Room 6","1475 Jayhawk Boulevard","Lawrence","KS","66045","USA","Biodiversity Institute","Lindley Hall, Room 6","1475 Jayhawk Boulevard","Lawrence","KS","66045","USA","Una Farrell","Yes",
"http://grbio.org/institutional-collection/invertebrate-zoology","Invertebrate Zoology","Bishop Museum",,"IZ","http://www.bishopmuseum.org/research/natsci/invert/invertzoo.html",,,"marine invertebrates collection, excluding mollusks","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Yes","Invertebrate Zoology","Bishop Museum","1525 Bernice Street","Honolulu","Hawaii","96817","USA",,,,,,,,"Holly Bolick","Yes",
"http://grbio.org/institutional-collection/invertebrate-zoology-0","Invertebrate Zoology","California Academy of Sciences",,"IZ","http://research.calacademy.org/izg/collections",,,"Specialty: eastern Pacific region from Alaska to the Galapagos. Known in discipline as CASIZ","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Yes","California Academy of Sciences","55 Music Concourse Drive",,"San Francisco","CA","94118","USA","California Academy of Sciences","55 Music Concourse Drive",,"San Francisco","CA","94118","USA",,"Yes",
"http://grbio.org/institutional-collection/invertebrate-zoology-1","Invertebrate Zoology","Royal Ontario Museum",,"Invert Zoo","http://www.rom.on.ca/collections/history.php",,,"Strengths include Cnidaria, Platyhelminthes, Annelida, Mollusca and Astacidea (crayfishes). Primary focus is the Western Hemisphere and especially Ontario, other parts of Canada, the western North Atlantic, and the North and South Pacific.","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Yes","Department of Natural History","100 Queen's Park",,"Toronto","Ontario","M5S 2C6","Canada","Department of Natural History","100 Queen's Park",,"Toronto","Ontario","M5S 2C6","Canada",,"Yes",
"http://grbio.org/institutional-collection/invertebrate-zoology-collection","Invertebrate Zoology Collection","Biodiversity Institute, University of Kansas",,"KUIZ","http://invertebratezoology.biodiversity.ku.edu/",,,"Many of the specimens in liquid preservative have had histological slides made from them.","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Yes","1200 Sunnyside Drive","Haworth Hall","University of Kansas","Lawrence","KS","66045","USA","Biodiversity Institute","Dyche Hall","1345 Jayhawk Boulevard","Lawrence","KS","66045","USA","Daphne Fautin","Yes",
"http://grbio.org/institutional-collection/invertebrates","Invertebrates","University of Manchester Museum, Zoology & Entomology",,"H",,,,"Non-arthropod invertebrates","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Yes","Manchester Museum","University of Manchester","Oxford Road","Manchester","England","M13 9PL","United Kingdom","Manchester Museum","University of Manchester","Oxford Road","Manchester","England","M13 9PL","United Kingdom",,"Yes",
"http://grbio.org/institutional-collection/invertebrates-collection","Invertebrates Collection","Museum Victoria",,"F",,,,,"Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Yes",,,,,,,,,,,,,,,,"Yes",
"http://grbio.org/institutional-collection/isopoda","Isopoda","Australian National Insect Collection",,"35",,,,"Isopods","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Yes",,,,,,,,,,,,,,,,"Yes",
"http://grbio.org/institutional-collection/isoptera","Isoptera","Australian National Insect Collection",,"10",,,,"Isoptera (Termites, White Ants)","Biological: Other or Undefined","Storage Environment: Other (please define)","Yes",,,,,,,,,,,,,,,,"Yes",
"http://grbio.org/institutional-collection/isoptera-0","Isoptera","Museum Victoria",,"ISO",,,,,"Biological: Other or Undefined","Storage Environment: Other (please define)","Yes",,,,,,,,,,,,,,,,"Yes",
"http://grbio.org/institutional-collection/jepson-herbarium","Jepson Herbarium","University of California, Berkeley",,"JEPS","http://ucjeps.berkeley.edu/",,,"JEPS housed with UC but not interfiled. Loans automatically pulled from both herbaria. Specimens from Jepson Herbarium should be cited as JEPS. Specialty: Vascular plants of California.","Biological: Other or Undefined","Storage Environment: Other (please define)","Yes","Jepson Herbarium","University of California","1001 Valley Life Sciences Building #2465","Berkeley","CA","94720-2465","USA","Jepson Herbarium","University of California","1001 Valley Life Sciences Building #2465","Berkeley","CA","94720-2465","USA",,"Yes",
"http://grbio.org/institutional-collection/john-m-tucker-herbarium-collection","John M. Tucker Herbarium Collection","UC Davis Center for Plant Diversity",,"DAVH","http://herbarium.ucdavis.edu",,,"DAVH (8000 specimens) transferred to DAV in 1997. Contact Jean V. Shepard, herbarium@ucdavis.edu. Specialty: Woody ornamentals.","Biological: Other or Undefined","Storage Environment: Other (please define)","Yes","UC Davis Center for Plant Diversity","Plant Sciences MS#7","One Shields Avenue","Davis","CA","95616-8780","USA","UC Davis Center for Plant Diversity","Plant Sciences MS#7","One Shields Avenue","Davis","CA","95616-8780","USA",,"Yes",
"http://grbio.org/institutional-collection/julida","Julida","Australian National Insect Collection",,"59",,,,"Julid Millipedes","Biological: Other or Undefined","Storage Environment: Other (please define)","Yes",,,,,,,,,,,,,,,,"Yes",
"http://grbio.org/institutional-collection/lepidoptera","Lepidoptera","Australian National Insect Collection",,"31",,,,"Butterflies, Moths","Biological: Other or Undefined","Storage Environment: Other (please define)","Yes",,,,,,,,,,,,,,,,"Yes",
"http://grbio.org/institutional-collection/lepidoptera-0","Lepidoptera","C.P. Gillette Museum of Arthropod Diversity",,"CSU-CPG-LEP",,,,,"Biological: Other or Undefined","Storage Environment: Other (please define)","Yes","Colorado State University","Department of Bioagricultural Sciences and Pest Management",,"Fort Collins","Colorado","80523","USA","Colorado State University","Department of Bioagricultural Sciences and Pest Management",,"Fort Collins","Colorado","80523","USA",,"Yes",
"http://grbio.org/institutional-collection/lepidoptera-1","Lepidoptera","Bavarian State Collection of Zoology",,"Lep","http://www.zsm.mwn.de/lep/e/",,,"6-7 million specimens, representing 80-100 thousand species","Biological: Other or Undefined","Storage Environment: Other (please define)","Yes","Zoologische Staatssammlung Muenchen","Die Sektion Lepidoptera","Muenchhausenstrasse 21","81247 Muenchen",,,"Germany","Bavarian State Collection of Zoology","Lepidoptera Section","Muenchhausenstrasse 21","81247 Munich",,,"Germany",,"Yes",
"http://grbio.org/institutional-collection/lepidoptera-2","Lepidoptera","Museum Victoria",,"LEP",,,,,"Biological: Other or Undefined","Storage Environment: Other (please define)","Yes",,,,,,,,,,,,,,,,"Yes",
"http://grbio.org/institutional-collection/lepidoptera-3","Lepidoptera","Tromso University Museum",,"TSZL",,,,"moths and butterflies","Biological: Other or Undefined","Storage Environment: Other (please define)","Yes","Lars Thorings vei 10",,,"Tromso","Troms","9037","Norway","Lars Thorings vei 10",,,"Tromso","Troms","9037","Norway",,"Yes",
"http://grbio.org/institutional-collection/lepidopteros","Lepidopteros","Museo de Zoologia - El Colegio de la Frontera Sur, Chetumal",,"L",,,,,"Biological: Other or Undefined","Storage Environment: Other (please define)","Yes","El Colegio de la Frontera Sur","Museo de Zoologia","Av. Centenario Kn 5.5, C.P.","Chetumal","Q.R.","77014","Mexico","El Colegio de la Frontera Sur","Museo de Zoologia","Av. Centenario Kn 5.5, C.P.","Chetumal","Q.R.","77014","Mexico",,"Yes",
